,Unnamed: 0,Drug_ID,Drug,Y
24657,223453,56323874,COc1ccc(C(=O)COC(=O)c2ccc3c(c2)NC(=O)CS3)c(OC)c1,0
24658,288474,57268900,CCCCCC(=O)Nc1cccc(S(=O)(=O)NC2=NCCCCC2)c1,0
24659,226190,49816163,C=C(C)COc1ccc2c(C)c(CCC(=O)N3C[C@@H]4C[C@H](C3)Cn3c4cccc3=O)c(=O)oc2c1,1
24660,269418,26725393,CCCCC1=CC2=CC(=O)C(C)(OC(=O)CC)C(=O)C2=CN1Cc1ccc2c(c1)OCO2,1
24661,126349,49649726,CCOc1ncccc1-c1nc(-c2cccs2)no1,0
24662,161380,49823897,O=C(N/N=C/c1ccoc1)c1ccc(Cl)cc1Cl,0
24663,119330,14745292,Cc1ccc(C(=O)Nc2cccnc2)cc1NC(=O)c1ccco1,0
24664,251352,24814127,CCOC(=O)C1CCN(c2c(NCc3ccc(C(=O)N(C)Cc4ccccc4)cc3)c(=O)c2=O)CC1,1
24665,169068,14729818,c1ccc(C2=Nc3ccccc3OC2)cc1,0
24666,280355,24810799,COC(=O)c1ccccc1NC(=O)CCCn1nc([N+](=O)[O-])cc1C,0
24667,173797,49737608,O=C(NCCCN1CCOCC1)c1cc(Cl)ccc1OCc1ccccc1,1
24668,77133,3717369,CCOC(=O)C1CCCN(CC(O)COc2ccc(OC)cc2C(C)(C)C)C1,1
24669,77388,49648970,CCOC(=O)CC1C(=O)NCCN1C(=O)c1ccc(Cl)cc1Cl,0
24670,110184,16952575,CC1Cc2ccccc2N1C(=O)COC(=O)CNC(=O)c1ccc(Br)o1,1
24671,205925,24836290,CN(C)CC(C)(C)CNC(C(=O)Nc1ccc(Cl)cc1C(F)(F)F)c1ccccc1,1
24672,72577,14741601,O=C(CCNC(=O)c1ccccc1)OCN1C(=O)c2ccccc2C1=O,0
24673,209796,4256806,Cc1cc(C)c2nc(C(F)(F)F)nc(N3CCN(C(=O)c4ccco4)CC3)c2c1,0
24674,48859,49725995,CC1CCCCC1NC(=O)CSc1nc2ccccc2[nH]1,0
24675,258882,24811368,O=C(CCC(=O)OCC(F)(F)C(F)F)Nc1ccccc1F,0
24676,33636,847413,CCCn1c(N2CCN(C(=O)N3CCCCC3)CC2)nc2ccccc21.Cl,0
24677,158353,49672405,CCOC(=O)C1CCN(S(=O)(=O)c2ccc(CNC(=O)c3ccccc3)s2)CC1,1
24678,180569,16953496,CN(CC(=O)Nc1ccc(F)c(F)c1F)C1CCCCC1,1
24679,201502,49643420,CCCSc1nsc(NC(=O)Nc2ccc(F)cc2F)n1,0
24680,292394,24786828,COCc1cc(C)nc(N/N=C/c2ccc(-c3ccc(C(=O)O)c(Cl)c3)o2)c1C#N,0
24681,292029,852261,CCCCCn1c(SCCC(C)C)nc2c1c(=O)[nH]c(=O)n2C,0
24682,189518,14741493,COc1ccc(N(CC(=O)NCc2ccc(C)cc2)S(=O)(=O)c2c(C)nn(C)c2C)cc1,0
24683,49283,22408288,Cc1ccc(C(=O)NCC(=O)OCC(=O)Nc2ccccc2[N+](=O)[O-])cc1,0
24684,234126,17432391,Cc1ccc(C(NC(=O)c2ccccc2)C(Cl)Cl)cc1,0
24685,245979,24802461,CC(C)C/C(=N/O)c1cn(C)c2ccccc12,0
24686,44797,49733422,Cc1cccc(N(C(=O)c2ccco2)C(C(=O)NC2CCCC2)c2cccnc2)c1C,0
24687,214350,14723805,CCOc1ccccc1-c1nc(-c2ccncc2)no1,0
24688,46932,7965700,Cc1cc(C)n(-c2nc3ccccc3nc2Nc2ccc3c(c2)OCO3)n1,0
24689,120185,17388089,CC1CCc2c(sc3ncnc(NCCCOC(C)C)c23)C1.Cl,0
24690,207929,24804001,CCCCCCCCCCCCOCn1c[n+](C)c2ccccc21.[Cl-],1
24691,137954,848104,Cc1nc2ncnn2c(Nc2ccc3c(c2)OCO3)c1Cc1ccccc1,1
24692,81154,56320446,COc1ccc(S(=O)(=O)NCc2ccccn2)cc1NC(=O)c1ccc(Cl)cc1,1
24693,178852,14742337,CC(=O)Nc1ccc(-c2nnc(SCC(=O)Nc3ccc4c(c3)oc3ccccc34)n2C)cc1,0
24694,140035,49820085,Cc1cccn2c(=O)c3cc(C(=O)NC4CCCC4)c(=N)n(Cc4ccc(F)cc4)c3nc12,1
24695,8540,4249037,CCOC(=O)CSc1nc2ccccc2c(=O)n1CCN1CCOCC1,1
24696,71331,17515971,CC(=O)OCC(=O)N1CCN(c2ccc([N+](=O)[O-])cc2)CC1,1
24697,317,56323880,CCOc1ccc(NC(=O)CN(C)C(=O)c2ccc(N3CCCCC3)c([N+](=O)[O-])c2)cc1OCC,1
24698,53193,49722195,COc1cc(NC(=O)CN2C(=O)CSc3ccc(S(=O)(=O)N4CCCC4)cc32)cc(OC)c1,0
24699,253492,7965561,CCCn1c(OC)nc2c1c(=O)n(C)c(=O)n2C,0
24700,221472,4243894,COc1ccccc1NS(=O)(=O)c1ccc(OC)c(OC)c1,0
24701,115450,26660711,CCN(CC)c1ccc(NC2CC(=O)N(CCc3ccc(OC)cc3)C2=O)cc1,0
24702,37840,26660146,CSc1nc(N2CCN(C)CC2)c2c(c1C#N)CC(C)(C)OC2,0
24703,12535,26665677,CCC(C)[C@H](NC(=O)NC1CCCc2ccccc21)C(=O)OC,0
24704,164678,49647961,COc1ccc(CNCCC(c2ccc(OC(C)C)cc2)c2ccccc2OC)cc1,1
24705,145129,14740955,CCCCCCOC(=O)Cc1c(C)nc(-c2ccccc2)[nH]c1=O,0
24706,13086,26730514,O=C(c1nc(SCc2ccc([N+](=O)[O-])cc2)n2ccccc12)C(F)(F)F,1
24707,104371,17412852,CCCCN(CC)C(=O)/C=C/c1cccc([N+](=O)[O-])c1,1
24708,130086,14731652,CCC(C)N(C)Cc1cccc(C2(O)CCN(S(=O)(=O)c3ccc(F)c(C)c3)CC2)c1,1
24709,240054,14721069,COc1cccc(C(=O)N2CCN(Cc3cc(Br)ccc3OC)CC2)c1.O=C(O)C(=O)O,1
24710,130885,7975656,N#CC1=C(N)OC2=C(C(=O)CCC2)C1c1ccsc1,0
24711,118457,17411529,COc1cccc(N=Cc2c[nH][nH]c2=O)c1,0
24712,49794,56319017,CCOc1ccc(NC(=O)c2ccc(NC(=O)CN3C(=O)C(=O)N(CC(C)C)C3=O)cc2)cc1,0
24713,275648,49668096,O=C(Nc1cc(-c2ccccc2)sc1C(=O)O)c1cccc(F)c1,0
24714,106442,24829240,CCN(CC)c1ccc2cc(C(N)=O)c(=N)oc2c1,1
24715,237384,26669843,Cc1ccc(NC(=O)c2cc([N+](=O)[O-])ccc2N2CCOCC2)cc1S(=O)(=O)N(C)C,1
24716,106371,49823206,Cc1ccc(C(=O)N2CCC3(CC2)NCCc2[nH]cnc23)cc1,1
24717,212812,24822402,Oc1[nH]c2ccccc2c1N=Nc1nc(Nc2ccccc2)nc(N2CCOCC2)n1,0
24718,250567,24827283,C/C(CCc1ccc2c(c1)OCO2)=N\NC(=S)NC(C)C,1
24719,193261,24798860,CCOc1ccc(C2c3[nH]c4ccccc4c3CCN2Cc2cn(CC)nc2C)cc1,1
24720,3039,7977040,O=C(CCN1CCN(C/C=C/c2ccccc2)CC1)Nc1ccccc1,1
24721,14864,17401933,COC(=O)c1ccc2c(c1)C(C)(C)C(/C=C/c1ccccc1O)=[N+]2C.[I-],1
24722,199003,4241948,Cc1cccc(-n2ccnc2SCC(=O)Nc2cc(C)on2)c1,0
24723,43464,4252105,Cc1cccc(N2CCN(C(=O)c3cn(C)c(=O)c4c3c3ccccc3n4C)CC2)c1C,0
24724,221464,51087429,Cc1ccc2nc(SCC(=O)Nc3ccc(Br)cc3)nc(=O)n2c1,0
24725,126262,17511609,CC(=O)/C(=N\Nc1cccc(Cl)c1)Sc1nnc(-c2ccccc2)n1-c1ccccc1,0
24726,177668,56321289,Cc1ccc(C(=O)NCC(=O)NCC(c2cccs2)N2CCOCC2)cc1C,0
24727,300844,24841213,CCCN(CC(=O)Nc1ccc(F)c(F)c1F)Cc1cc(=O)n2ccsc2n1,0
24728,227385,858363,CC1(C)Cc2[nH]c(=O)c(C#N)cc2CS1,0
24729,124159,49671075,CC1=C(C(=O)Nc2cc(C(=O)NCCC(C)C)ccc2C)SCCO1,1
24730,215668,47195699,CCOc1ccc(C)cc1S(=O)(=O)n1cnc2ccccc21,0
24731,178728,49732516,O=C(CN(Cc1ccccc1)S(=O)(=O)c1ccc(F)cc1)NCc1cccnc1,1
24732,187561,4250087,O=C(c1ccc2c(=O)n(C3CCCC3)c(=S)[nH]c2c1)N1CCN(C2CCCCC2)CC1,0
24733,38867,24828571,Cc1cc(C)n(-c2ccc(C(=O)NC3CCCCC3)cc2)n1,0
24734,243316,24708137,CC1=C(C(=O)OCc2ccccc2)C(c2ccccc2-c2ccccc2)NC(=O)N1CCCCCC(=O)O,1
24735,173125,858103,Cc1ccccc1CN1C2=NCCN2c2ccccc21.Cl,1
24736,107667,56462928,CN(C)C1=NC[C@H](Cc2ccccc2)N1CCCC1CCCCC1,1
24737,215897,49817771,CCN(CC)S(=O)(=O)c1ccc2oc(SCC(=O)NC3CC3)nc2c1,0
24738,146322,14743022,O=c1[nH]c(=S)n(CCC2=CCCCC2)c(O)c1C=NC1CCN(Cc2ccccc2)CC1,1
24739,97163,7967927,CCOCCCNC(=O)c1cc(C)nn1-c1ccccc1,0
24740,99209,22413141,O=C(CN1CCN(c2ccc([N+](=O)[O-])cc2)CC1)Nc1ccccn1,1
24741,83049,26729368,Cc1ccc(C(=O)N2CCN(c3ccc([N+](=O)[O-])cc3-n3cccc3)CC2)cc1,1
24742,241843,24794355,CCOc1ccc(N2C(=O)CC(NCCNc3ccc(C(=O)c4cccs4)cc3)C2=O)cc1,1
24743,137149,14725787,Br.CCCCCCCn1c(=N)n(CC(=O)c2ccco2)c2ccccc21,1
24744,222177,26731515,Cc1nc(-c2cccnc2)sc1C(=O)N/N=C/c1ccccc1Cl,1
24745,34409,24828080,O=C(CSc1nc2ccccc2c(=O)n1CCCN1CCOCC1)c1c[nH]c2ccccc12,1
24746,292454,49680101,O=c1[nH]c(C(F)(F)F)nc2ccc3ccccc3c12,0
24747,82650,17409046,Cc1cc(C)c2c(c1)c(C)cc1nnc(SCC(=O)c3cccs3)n12,0
24748,17132,3713534,Brc1c(CSc2nc3ccccc3o2)nc2ncccn12,1
24749,127405,845777,CC1CCN(CCC(=O)Nc2ccc(Br)cc2)CC1.Cl,1
24750,268164,49677307,Cc1ccc(S(=O)(=O)/N=C(/Sc2ccccc2C(=O)O)c2ccccc2)cc1,0
24751,216713,49736865,CC(CNC(=O)c1ccc(OC2CCN(Cc3ccccn3)CC2)cc1)c1ccccc1,1
24752,155555,49645484,COc1cc2c(c(OC)c1OC)-c1ccc(C(=O)O)cc1[C@@H](NC(C)=O)CC2,0
24753,165272,24814841,COc1ccc(NC(C)=O)cc1C,0
24754,44853,56323596,COc1ccc(NC(=O)CN(C)C(=O)Cc2coc3cc(C)c(C)cc23)cc1,0
24755,100246,51089518,O=C(c1ccco1)N1CCN(Cc2cc(=O)c(OCc3ccc([N+](=O)[O-])cc3)co2)CC1,1
24756,276818,22403182,COc1ccc(-c2cc(=O)oc3cc(OCC(C)=O)ccc23)cc1,1
24757,133749,24840050,O=C(CN1C(=O)NC2(CCCCC2)C1=O)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1,0
24758,269806,24832223,CC(=O)c1cccc(NC(=O)C(C)N2CCc3ccccc3C2)c1,0
24759,73284,14743155,Cc1nn2c(NCCCN(C)C)c3c(nc2c1-c1ccccc1)CCC3,1
24760,201343,24812142,Cc1ccc(CSCc2ccc(C(=O)NCCCN3CCOCC3)o2)cc1,1
24761,31398,49667133,Cc1cc2oc(=O)c(CC(=O)NCCCN(C)C)c(C)c2c2occ(C(C)(C)C)c12,1
24762,30782,24830496,CN(CC(O)COC(c1ccccc1)c1ccccc1)C1CCCCC1,1
24763,230800,51086987,COc1cccc2sc(N(CCN(C)C)C(=O)c3ccc4c(c3)CCCC4)nc12.Cl,1
24764,293649,22407343,O=C(COC(=O)/C=C/c1cn(-c2ccccc2)nc1-c1cccnc1)Nc1ccc(Cl)cc1Cl,0
24765,102925,51087713,O=C(NCC(c1ccco1)N1CCN(c2ccccc2F)CC1)C(=O)NC1CCCC1,0
24766,36163,24830705,CCN(CC)CC(O)COC(c1ccccc1)c1ccccc1,1
24767,19429,57267421,CCC(C(=O)OCC(=O)N1CCN(c2ccc(OC)cc2)CC1)c1ccccc1,0
24768,196881,26662053,O=C(C[n+]1ccc(/C=C/c2ccccc2)cc1)c1ccc2c(c1)OCCO2.[Br-],1
24769,241004,863107,C=CCc1c(C)c(C#N)c2nc3ccccc3n2c1NCCN(C)C,0
24770,142685,24798666,Cc1ccc(-n2cccn2)c(CN2CCCC(C(=O)c3ccc4c(c3)OCO4)C2)c1,1
24771,202681,49715873,CCc1ccc(Nc2n[n+](-c3ccccc3)c(/C=C/c3ccccc3)s2)cc1.[Cl-],1
24772,88352,14736624,CCOC(=O)c1c(NC=O)sc2c1CCC2,0
24773,121856,49672109,COc1ccccc1N1CCN(CC(C)N(C(=O)C2CCCCC2)c2ccccn2)CC1,1
24774,271226,49823187,COc1ccc(-c2cc(=O)oc3cc(OCC(=O)NCCCn4ccnc4)ccc23)cc1,1
24775,113693,24799444,COc1ccc(F)cc1C(=O)C1CCCN(Cc2c[nH]c3ccccc23)C1,1
24776,57401,24779323,O=C(COc1ccccc1)Nc1ncn[nH]1,0
24777,302259,49672838,CN(Cc1ccc(Cl)cc1Cl)C(=O)c1cc(=O)c2ccccc2o1,1
24778,78423,17386819,Cc1nn(C)c(C(=O)NNC(=S)Nc2ccc(F)cc2)c1[N+](=O)[O-],0
24779,85692,3715197,Cc1cc(C)n2nc(SCC(=O)c3cc(C)n(-c4cc(C)on4)c3C)nc2n1,1
24780,87067,4262219,CCOC(=O)c1ccc(COC(=O)c2cc(=O)[nH]c3ccccc23)o1,0
24781,248677,24813118,Cc1ccc(NC(=O)CC(NCC2CCCO2)C(=O)O)cc1C,0
24782,145011,24797135,CC1CC(C)CN(CC(=O)NC(c2ccccc2)c2ccccc2)C1.O=C(O)C(=O)O,1
24783,226262,24799673,CSc1ncc(CN2CCCC(C(=O)c3sccc3C)C2)cn1,1
24784,271019,24836904,CCN(CC)S(=O)(=O)c1ccc(C)c(NC(=O)COC(=O)[C@@H]2CCCN2C(=O)c2cccs2)c1,0
24785,159208,24784911,OCCC1CN(Cc2ccc(Oc3ncccn3)cc2)CCN1CCc1ccccc1,1
24786,257595,17432542,Cc1ccc(N2C(=O)NC(=O)/C(=C\c3cnc(-c4ccccc4)nc3)C2=O)cc1,0
24787,147766,49649187,CCN(CC)CCNC(=O)c1cc2c(s1)-c1ccccc1SC2,1
24788,116133,49826366,O=C(CCc1ccccn1)N1CCCC(N2CCN(c3cccc(C(F)(F)F)c3)CC2)C1,1
24789,217297,85146788,COc1cc(OC)cc(-c2c(-c3cccs3)c3cc(-c4cnc(OC)nc4)ccc3n2C)c1,0
24790,275008,4245146,CN(CC(=O)NCc1ccc(Cl)cc1)S(=O)(=O)c1cccc2nsnc12,1
24791,96261,24787003,Cc1cc2nc(-c3ccc(SCc4ccc(C(=O)O)cc4)nc3)[nH]c2cc1C,0
24792,200039,17505662,O=c1[nH]c2nc(SCc3ccccc3)ncc2c(=O)n1-c1ccc(Cl)cc1,0
24793,41455,24832469,Cc1cc(C(=O)NC(C)CCC(C)C)c2ccccc2n1,0
24794,55983,14730070,COc1ccc(CCN2C(=O)C3C4CC(C5C(C(=O)N/N=C\c6ccc(Cl)cc6)=NOC45)C3C2=O)cc1OC,1
24795,17034,49734232,Cc1ccc(SC[C@H](C)CN2CC[C@H](C)CCC2=O)cc1,0
24796,231950,7977304,CCCCOCCCNC(=O)c1ccc(NC(C)=O)cc1,0
24797,232930,49720094,O=C(NCCS(=O)(=O)N1CCN(c2ccccc2F)CC1)C1CC(=O)N(c2ccccc2)C1,0
24798,18843,4243049,CCC1CCCN1Cn1cnc2c([nH]c3ccc(OC)cc32)c1=O,1
24799,195161,22416827,Cc1ccc(C(=O)N/C(=C\c2cccc([N+](=O)[O-])c2)C(=O)NCc2ccncc2)cc1,1
24800,265331,863153,N=c1c(C(=O)NCc2ccc(F)cc2)cc2c(=O)n3ccccc3nc2n1CC1CCCO1,1
24801,264458,26724813,CCc1ccc(NC(=O)CSc2nc3ccccc3c(=O)n2CCN2CCOCC2)cc1,1
24802,276848,4249048,COc1ccc(-c2noc(CCC(=O)NCCCN3CCC(Cc4ccccc4)CC3)n2)cc1,1
24803,177886,17504324,CCCCn1c(O)c(N=NC(=O)c2ccncc2)c2cc(Br)ccc21,1
24804,284690,57264409,Cn1nc(C(=O)NCc2cccc(F)c2)cc1C(=O)NCc1cccc(F)c1,0
24805,163350,17402864,O=c1c(-c2nnc(SCc3ccc(Cl)cc3Cl)o2)cccn1Cc1ccccc1,1
24806,171033,47204604,COc1ccc2oc(=O)cc(CN(C)Cc3ccccc3)c2c1,0
24807,278752,57262432,Cn1c(CC(=O)NNC(=O)c2ccc(F)cc2F)nc2ccccc21,0
24808,255248,49820633,O=C(CN1C(=O)c2ccccc2C1=O)N1CCN(S(=O)(=O)c2ccccc2)CC1,0
24809,158998,24708111,COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N(C)C)n(CCc4ccccn4)c3C[C@H]2CN1C(=O)c1ccccc1,1
24810,66096,857573,Cc1cc(C)n2cc(CSc3nnnn3-c3ccccc3)nc2n1,1
24811,169959,3716757,Cc1ccc(S(=O)(=O)N2CCCCC2)cc1C(=O)c1nccn1C,0
24812,223872,24834129,COc1ccc(C(CNC(=O)c2ccc(S(=O)(=O)N3CCCC3)cc2)N(C)C)cc1OC,0
24813,269820,49647193,COc1ccccc1-c1coc2c(CN3CCCC(C)C3)c(O)ccc2c1=O,0
24814,129219,24830872,CCOc1ccc(-n2c(-c3ccc(Br)cc3)c[n+]3c2CCCCC3)cc1.[Br-],1
24815,272374,14725635,Cc1cc(C)n(-c2nc(Nc3ccccc3C(F)(F)F)nc(-n3nc(C)cc3C)n2)n1,0
24816,20115,24806057,Cc1sc2ncn(-c3ccccc3)c(=O)c2c1C,0
24817,147595,26727337,N#Cc1ccc(C(=O)CSc2nnc(-c3ccc(C(F)(F)F)cn3)s2)cc1,0
24818,56928,4254996,CN(Cc1ccccc1)S(=O)(=O)c1ccc(NS(C)(=O)=O)cc1,1
24819,248527,49719338,COC(=O)c1cc(S(=O)(=O)NCC2CCN(CCc3ccc(OC)cc3)CC2)cn1C,1
24820,53531,24810508,CC1CC(C)(C)NC(=S)N1CCCC(=O)NCc1ccccc1,0
24821,168047,49732477,COc1cccc(CN2CC(C(=O)NCCCc3ccncc3)CCC2=O)c1,0
24822,187860,14734151,CCCN1CCN(C(=O)c2ccc(Sc3ccc(C)cc3)c(NC(C)=O)c2)CC1,1
24823,109626,49819453,O=C(C1CCN(c2ncnc3c2nc2n3CCCCC2)CC1)N1CCN(c2ccc(F)cc2)CC1,1
24824,132019,26727526,CNC(=O)n1cc(Br)c(/C=N\OCc2ccc(OC)cc2)n1,1
24825,184713,49715187,COc1ccccc1-c1nnc(C2CCN(S(=O)(=O)c3ccc([N+](=O)[O-])cc3)CC2)o1,1
24826,299003,26729954,Cc1onc(-c2ccccc2)c1-c1ccnn1C(=O)NC(C)C,0
24827,127256,85148975,COC(=O)C1=C(c2ccc(OCc3ccccc3)cc2)C[C@@H]2CC[C@H]1N2C(=O)NCc1ccccc1,0
24828,126462,858089,O=c1c2[nH]c3ccc(Cl)cc3c2ncn1CCN1CCCCC1,1
24829,34072,17411967,Cc1cccc(N2C(=O)NC(=O)/C(=C\c3cnn(-c4ccccc4)c3)C2=O)c1,0
24830,7224,49675888,N#Cc1ccc(C(=O)N2CCN(c3ncccn3)CC2)cc1,0
24831,132231,853296,Cc1cc(N2CCN(c3nc4ccccc4s3)CC2)n2ncnc2n1,1
24832,164041,57266527,Cc1ccc(NC(=O)Cn2c(=O)cnc3ccccc32)cc1S(=O)(=O)N1CCCCC1,1
24833,260553,26664189,O=C(N/N=C/c1cc(Br)cs1)c1c[nH]c2ccccc12,0
24834,282929,3715272,COC(=O)c1ccc(C2C3=C(Nc4nnnn42)c2ccccc2OC3)cc1,0
24835,26810,864843,Cc1cc(C)nc(Nc2n[nH]c(COc3ccc(Cl)cc3)n2)n1,0
24836,150266,51086244,CN(C)CCCN(C(=O)c1ccc([N+](=O)[O-])s1)c1nc2cc3c(cc2s1)OCCO3.Cl,1
24837,31641,50086849,Cl.Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,0
24838,289700,24788443,O=C(CN1C(=O)COc2ccc(S(=O)(=O)N3CCCC3)cc21)N1CCCC1,0
24839,283193,56319592,O=C(CCNC(=O)c1ccc(Cl)cc1)Nc1cccc(S(=O)(=O)N2CCCCCC2)c1,1
24840,184379,14746140,Cc1ccccc1N1CCN(Cc2c[nH]c3ccccc23)CC1,1
24841,171712,49669137,COc1ccc(N2CCN(CC(O)COc3ccc(F)cc3)CC2)cc1.Cl,1
24842,250716,24808708,CCCOc1ccc(N2CC(C(=O)NC3=NCCS3)CC2=O)cc1,0
24843,185650,26669159,COc1cccc(C(=O)NC2CC3CCCC(C2)N3CC(=O)Nc2ccccc2)c1.Cl,1
24844,107199,850591,Cc1cc(C)n(CC(O)COCc2ccccc2)n1,0
24845,273485,22408402,O=C(c1ccccc1)N1CCN(C(=S)NCCc2ccccc2)CC1,1
24846,254421,49665512,COc1ccc(CN2CCN(Cc3ccc4ccccc4c3)CC2)cc1OC.O=C(O)C(=O)O,1
24847,40758,24779863,N#CCCn1cc(C(=O)Nc2ccc([N+](=O)[O-])cc2)c(-c2ccccc2)n1,1
24848,202856,14742971,COc1ccc(NC(=O)c2ccccc2NC(=O)NC2CCCCC2)cc1,0
24849,275004,24791008,Cl.O=C(NCCN1CCCC1)c1cccc(Cl)c1,1
24850,12277,17386684,CCN1CCCC1CNCc1ccccc1OCc1ccc(F)cc1.Cl,1
24851,90724,24796444,Cc1cc(NCCN2CCOCC2)c2ccc3ccccc3c2n1,1
24852,124430,56319834,CC(OC(=O)c1cccc(S(=O)(=O)N(C)C)c1)C(=O)NCc1ccc2c(c1)OCO2,0
24853,121543,49726121,CCOc1ccccc1NC(=O)CSc1nc2ccccc2c(=O)n1CC1CCCO1,1
24854,98387,49718551,Cc1c(CN2CCC(C(=O)Nc3cccc(-c4cccc(Cl)c4)c3)CC2)cnn1C,1
24855,231437,49668343,CCOC(=O)c1c(CSc2ccc(CC)cc2)oc2ccc(O)c(CN(C)C)c12.Cl,1
24856,211987,14741402,Cc1oc2nc(SCC(=O)NCCCO)nc(N)c2c1C,0
24857,193710,47197802,O=[N+]([O-])c1ccc(-[n+]2nc(-c3ccccc3)nn2-c2ccccc2)cc1.[Br-],0
24858,97782,49725598,O=C(N/C(=C\c1ccc(Br)cc1)C(=O)N1CCOCC1)c1ccc([N+](=O)[O-])cc1,1
24859,9109,49733057,CC(NS(=O)(=O)c1ccc2c(c1)CC(=O)N2C)c1ccccc1,0
24860,243544,49824461,Cc1cccc(NC(=O)NNC(=O)c2ccc3ccccc3c2)c1,0
24861,161761,24823439,Cc1ccc(-c2n[nH]c3c2C(c2ccccc2)N(c2ccc(C(=O)O)cc2)C3=O)cc1,0
24862,221404,26660033,FC(F)Oc1ccc(-n2cc(-c3ccc(Cl)cc3)[n+]3c2CCCCC3)cc1.[Br-],1
24863,47842,24788814,Cc1c(C(=O)N2CCCC(C)C2)sc2ncnc(N3CCCCC3C)c12,0
24864,123325,49823183,Cc1cc(OCC(=O)N2CCN(c3cccc(Cl)c3)CC2)c2c(C)c(C)c(=O)oc2c1,0
24865,188224,49731285,Cc1ccc(C)c(N(C)C(=O)c2ccc3c(=O)n4c(nc3c2)CCCCC4)c1,0
24866,78282,49826593,O=C(c1ccccc1NS(=O)(=O)c1ccc(Br)cc1)N1CCOCC1,0
24867,62708,47197790,COc1ccc(CN(C)CC2CCCN(CCc3ccc(Cl)cc3)C2)cc1OC,1
24868,3192,26726426,CCOC(=O)N1CCN(CC(=O)Nc2sc(CC)cc2C(=O)c2ccc(OC)cc2)CC1,0
24869,32837,14727684,CCN(CC)S(=O)(=O)c1ccc(NC(=O)CN(c2cccc(C)c2)S(C)(=O)=O)cc1,0
24870,245444,81065985,CCCNC(=O)N1[C@H]2CC[C@@H]1C(C(=O)OC)=C(c1ccc3ccccc3c1)C2,0
24871,129358,49644492,CCCN1C2CCCC1CC(NC(=O)c1ccc(Br)cc1)C2,1
24872,71002,856393,Cc1ccc(Cn2c(-n3nc(C)cc3C)nc3c2c(=O)[nH]c(=O)n3C)cc1,0
24873,53832,24835913,Cc1cc(C)c(C)c(S(=O)(=O)N2CCNCC2)c1C,0
24874,124160,24781905,COc1ccc(NC(=O)CCSc2nnnn2C)cc1,0
24875,126135,26661641,C/C(=N\N1CCN(Cc2ccccc2Cl)CC1)c1ccc(F)cc1,0
24876,217086,49735153,O=C1Nc2cc(C(=O)N3CCC(N4CCCCC4)CC3)ccc2S/C1=C\c1ccccc1,1
24877,239037,17516227,O=C(CSc1nnc(-c2ccccc2F)n1C1CC1)NC(=O)c1cccc([N+](=O)[O-])c1,1
24878,268953,14739638,Cc1cc(C)c(C(=O)c2ccc(C(=O)N(C(C)C)C(C)C)cc2)c(C)c1,0
24879,77509,17386575,COc1ccc(C(=O)Nc2cc(C(=O)NCCc3ccccc3)ccc2Cl)cc1,0
24880,132736,17386300,COC(=O)c1c(NC(=O)c2cnccn2)sc2c1CCC2,0
24881,109280,24818077,O=C(Nc1cccc(C(F)(F)F)c1)c1csc(-c2ccncc2)n1,1
24882,164982,24783090,CC(C)c1onc(C(=O)NCc2ccccn2)c1[N+](=O)[O-],0
24883,42956,17409602,NC(=O)C1CCN(C(=O)OCc2ccccc2)CC1,0
24884,293664,49728603,O=C(Nc1cccc(NC(=O)c2cccc(Cl)c2)c1)c1cccnc1,0
24885,178441,17513440,Nc1nc(NCCO)nc(NCC2CCCO2)c1[N+](=O)[O-],0
24886,2687,49726095,CC(=O)NC(Cc1ccc(F)c(F)c1)C(=O)NC1CCN(C(=O)c2ccc(Cl)cc2)CC1,1
24887,27412,56316558,CCOc1ccc(CCNC(=O)C2CC(=O)N(Cc3ccc(C)cc3)C2)cc1OCC,0
24888,295070,81066719,C[C@@H]1NS(=O)(=O)[C@H]2C[C@@H]3C=C[C@]2(O3)[C@H]1OC(=O)c1ccc(C(C)(C)C)cc1,0
24889,190795,49816941,Cc1cc(C(=O)N2CCCC(N3CCN(c4ccccc4C)CC3)C2)n(C)n1,1
24890,226208,17387088,CCOC(=O)/C(N=Nc1c(Br)cc(Br)cc1Br)=C(\C)O,0
24891,87581,14737850,COCCN1C(=O)c2ccccc2C(C(=O)N2CCN(c3ccccc3)CC2)C1c1ccc(F)cc1,0
24892,58814,49648905,Fc1ccccc1N1CCN(Cc2cc(-c3ccccc3)on2)CC1,0
24893,98527,22410667,Cn1nc(C(=O)N2CCN(S(=O)(=O)/C=C/c3ccccc3)CC2)c2ccccc2c1=O,1
24894,165775,49672708,CCCCN(CC(O)COc1cccc(C)c1)CC(O)COc1cccc(C)c1,1
24895,4745,24801342,O=Cc1ccc(-n2nncc2-c2ccc([N+](=O)[O-])cc2)cc1,1
24896,180476,47198106,Clc1cccc(CN2CCSCC2)c1,0
24897,17420,24708085,COC(=O)[C@@H]1C[C@H]1[C@@H](NS(=O)(=O)c1ccccc1)c1ccccc1,0
24898,240165,4247420,O=C(Cn1ncc2c3ccccc3n(Cc3ccccc3F)c2c1=O)N1CCC2(CC1)OCCO2,1
